ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,CFME00000M,CFME00010M,CFME00020M,CFME00030M,CFME00040M,CFME00050M,CFME00060M,CFME00070M,CFME00080M,CFME00090M,CFME00100M,CFME00110M,CFME00120M,CFME00130M,CFME00140M,CFME00150M,CFME00160M,CFME00170M,CFME00180M,CFME00190M,CFME00200M,CFME00210M,CFME00220M,CFME00230M,CFME00240M,CFME00250M,CFME00260M,CFME00270M,CFME00280M,CFME00290M,CFME00300M,CFME00310M,CFME00320M,CFME00330M,CFME00340M,CFME00350M,CFME00360M,CFME00370M,CFME00380M,CFME00390M,CFME00400M,CFME00410M,CFME00420M,CFME00430M,CFME00440M,CFME00450M,CFME00460M,CFME00470M,CFME00480M,CFME00490M,CFME00500M,CFME00510M,CFME00520M,CFME00530M,CFME00540M,CFME00550M,CFME00560M,CFME00570M,CFME00580M,CFME00590M,CFME00600M,CFME00610M,CFME00620M,CFME00630M,CFME00640M,CFME00650M,CFME00660M,CFME00670M,CFME00680M,CFME00690M,CFME00700M,CFME00710M,CFME00720M,CFME00730M,CFME00740M,CFME00750M,CFME00760M,CFME00770M,CFME00780M,CFME00790M,CFME00800M,CFME00810M,CFME00820M,CFME00830M,CFME00840M,CFME00850M,CFME00860M,CFME00870M,CFME00880M,CFME00890M,CFME00900M,CFME00910M,CFME00920M,CFME00930M,CFME00940M,CFME00950M,CFME00960M,CFME00970M,CFME00980M,CFME00990M,CFME01000M,CFME01010M,CFME01020M,CFME01030M,CFME01040M,CFME01050M,CFME01060M,CFME01070M,CFME01080M,CFME01090M,CFME01100M,CFME01110M,CFME01120M,CFME01130M,CFME01140M,CFME01150M,CFME01160M,CFME01170M,CFME01180M,CFME01190M,CFME01200M,CFME01210M,CFME01220M,CFME01230M,CFME01240M,CFME01250M,CFME01260M,CFME01270M,CFME01280M,CFME01290M,CFME01300M,CFME01310M,CFME01320M,CFME01330M,CFME01340M,CFME01350M,CFME01360M,CFME01370M,CFME01380M,CFME01390M,CFME01400M,CFME01410M,CFME01420M,CFME01430M,CFME01440M,CFME01450M,CFME01460M,CFME01470M,CFME01480M,CFME01490M,CFME01500M,CFME01510M,CFME01520M,CFME01530M,CFME01540M,CFME01550M,CFME01560M,CFME01570M,CFME01580M,CFME01590M,CFME01600M,CFME01610M,CFME01620M,CFME01630M,CFME01640M,CFME01650M,CFME01660M,CFME01670M,CFME01680M,CFME01690M,CFME01700M,CFME01710M,CFME01720M,CFME01730M,CFME01740M,CFME01750M,CFME01760M,CFME01770M,CFME01780M,CFME01790M,CFME01800M,CFME01810M,CFME01820M,CFME01830M,CFME01840M,CFME01850M,CFME01860M,CFME01870M,CFME01880M,CFME01890M,CFME01900M,CFME01910M,CFME01920M,CFME01930M,CFME01940M,CFME01950M,CFME01960M,CFME01970M,CFME01980M,CFME01990M,CFME02000M,CFME02010M,CFME02020M,CFME02030M,CFME02040M,CFME02050M,CFME02060M,CFME02070M,CFME02080M,CFME02090M,CFME02100M,CFME02110M,CFME02120M,CFME02130M,CFME02140M
59564,1f2d3078542459ef9f86713d4b507feb,430233,星原丰泰,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,44,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524824292_525476.pdf,,1,18667997.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.72,,,,,7661501.19,,26335169.15,7722927.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8728372.38,,,,3133468.37,,,,,6776793.98,,26361562.13,-26392.98,1,,,,,,,9000,,,,,,,,9000,,,,,,70686.8,,,,,,,,,,,,,,,,,70686.8,-61686.8,1,,,,,,,,,,,,,,,,2910000,,,2910000,,,4000000,,,,,,,561406.34,,,,,,,,,,200000,,,,4761406.34,-1851406.34,,-1939486.12,2682858.13,,,743372.01,,
60997,19acdc65782253398a771bd2af993b31,430234,翼捷股份,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524728885_943698.pdf,,1,139924224.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3492167.08,,,,,1133006.57,,144549398.5,58543411.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26297253.19,,,,18479233.16,,,,,36166697.46,,139486595.7,5062802.83,1,,,,,,,,,,,,,,,,,,,,,16831294.02,,,,,,,,,,,,,,,,,16831294.02,-16831294.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10540800,,,,,,,,,,,,,,10540800,-10540800,,-22309291.19,48281693.93,,,25972402.74,,
60998,19acdc65782253398a771bd2af993b31,430234,翼捷股份,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524728885_943698.pdf,,1,104957538.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226150.21,,,,,2203975.9,,110387664.3,32711396.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18757739.66,,,,12174431.47,,,,,24324479.42,,87968047.16,22419617.15,1,,,,,60377.69,,,,,,11203152.49,,,,11263530.18,,,,,,16673852.08,,,,,,,,,,,,,,,11000000,,27673852.08,-16410321.9,1,30000000,,,,,,,,,,,,,,,,,,30000000,,,,,,,,,,16068000,,,,,,,,,,,,,,16068000,13932000,,19941295.25,28340398.68,,,48281693.93,,
143317,19acdc65782253398a771bd2af993b31,430234,翼捷股份,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/28,44,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524728885_943698.pdf,,1,91968415.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955037.36,,93923452.86,38090680.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13257951.37,,,,6134926,,,,,27634533.72,,85118091.97,8805360.89,1,,,,,1900000,,,,,,,,,,1900000,,,,,,10398868.8,,,15000000,,,,,,,,,,,,,,25398868.8,-23498868.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10540800,,,,,,,,,,,,,,10540800,-10540800,,-25234307.91,39209919.68,,,13975611.77,,
143318,19acdc65782253398a771bd2af993b31,430234,翼捷股份,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/26,年度报告,2019/2/28,44,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524728885_943698.pdf,,1,75820874.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039850.29,,77860725.09,27230971.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13388186.16,,,,5024885.63,,,,,18991708.61,,64635751.41,13224973.68,1,,,,,4716701.73,,,,,,,,,,4716701.73,,,,,,15540534.86,,,,,,,,,,,,,,,,,15540534.86,-10823833.13,1,30000000,,,,,,,,,,,,,,,,,,30000000,,,,,,,,,,16068000,,,,,,,,,,,,,,16068000,13932000,,16333140.55,22876779.13,,,39209919.68,,
106089,893f3c24a81f51c7ad563ecefb5f4c02,430235,典雅天地,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/24,年度报告,2019/2/28,47,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524566927_254063.pdf,,1,27829.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551934.99,,2579764.39,1786107.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717904.82,,,,154799.66,,,,,330025.82,,2988837.33,-409072.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-409072.94,739390.84,,,330317.9,,
106090,893f3c24a81f51c7ad563ecefb5f4c02,430235,典雅天地,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/24,年度报告,2019/2/28,47,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524566927_254063.pdf,,1,3251404.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281496.96,,6532901.76,2099000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355384.8,,,,10602,,,,,2543905.83,,5008892.63,1524009.13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1000000,,,,,,,18933.05,,,,,,,,,,,,,,1018933.05,-1018933.05,,505076.08,234314.76,,,739390.84,,
31693,893f3c24a81f51c7ad563ecefb5f4c02,430235,典雅天地,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/24,年度报告,2019/2/27,46,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524566927_254063.pdf,,1,27829.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551934.99,,2579764.39,1786107.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717904.82,,,,154799.66,,,,,330025.82,,2988837.33,-409072.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25902.31,,25902.31,-25902.31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-434975.25,765293.15,,,330317.9,,
31694,893f3c24a81f51c7ad563ecefb5f4c02,430235,典雅天地,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/24,年度报告,2019/2/27,46,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524566927_254063.pdf,,1,3295924.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281496.96,,6577421.76,2099000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391525.8,,,,11218.44,,,,,2547715.84,,5049460.08,1527961.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1000000,,,,,,,18933.05,,,,,,,,,,,,,,1018933.05,-1018933.05,,509028.63,256264.52,,,765293.15,,
139097,26bb07879554548c9a1754bd196bd9e7,430236,美兰股份,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/30,年度报告,2019/2/28,52,http://www.neeq.com.cn/disclosure/2018/2018-03-30/1522398887_291803.pdf,,1,40392039.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7373138.01,,47765177.42,39031204.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095485.02,,,,1502279.04,,,,,4170988.63,,46799957.63,965219.79,1,,,,,2997000,,,,,,,,,,2997000,,,,,,8500,,,1000000,,,,,,,,,,,,,,1008500,1988500,1,,,,,,,,,,,,,,,,2501896.64,,,2501896.64,,,,,,,,,,6006000,,,,,,,,,,,,,,6006000,-3504103.36,,-550383.57,9315407.92,,,8765024.35,,
139098,26bb07879554548c9a1754bd196bd9e7,430236,美兰股份,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/30,年度报告,2019/2/28,52,http://www.neeq.com.cn/disclosure/2018/2018-03-30/1522398887_291803.pdf,,1,29848140.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274378.98,,31122519.9,17132944.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843861.9,,,,852775.48,,,,,16955663.33,,36785244.99,-5662725.09,1,,,,,9615375,,,,,,,,,,9615375,,,,,,5700,,,5000000,,,,,,,,,,,,,,5005700,4609675,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501896.64,,,,2501896.64,-2501896.64,,-3554946.73,12870354.65,,,9315407.92,,
57721,26bb07879554548c9a1754bd196bd9e7,430236,美兰股份,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/30,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-03-30/1522398887_291803.pdf,,1,109919243.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352280.46,,113271524.1,96898476.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7397760.24,,,,2890861.74,,,,,9513916.25,,116701014.6,-3429490.5,1,,,,,,,9300,,,,,,,,9300,,,,,,2694033,,,,,,,,,,,,,,,,,2694033,-2684733,1,,,,,,4000000,,,,,,,,,,3001896.64,,,7001896.64,,,,,,,,,,6078669.17,,,,,,,,,,,,,,6078669.17,923227.47,,-5190996.03,19860235.34,,,14669239.31,,
57722,26bb07879554548c9a1754bd196bd9e7,430236,美兰股份,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/30,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-03-30/1522398887_291803.pdf,,1,130338395.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576569.56,,133914965.5,102348900.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7212561.55,,,,3351362.18,,,,,10222242.09,,123135066,10779899.5,1,,,,,,,,,,,,,,,,,,,,,4904459.95,,,,,,,,,,,,,,,,,4904459.95,-4904459.95,1,,,,,,,,,,,,,,,,14527764.99,,,14527764.99,,,3000000,,,,,,,66445,,,,,,,,,,16518461.63,,,,19584906.63,-5057141.64,,818297.91,19041937.43,,,19860235.34,,
98689,9f621f25f774546fa5966a19f5ca2417,430237,大汉三通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/5/8,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-05-08/1525765705_070712.pdf,,1,322416936.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56704369.73,,379121306.1,271014371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8251513.51,,,,6204345.6,,,,,46223570.38,,331693800.5,47427505.59,1,,,,,6673.97,,800,,,,,,,,7473.97,,,,,,5876792.76,,,52621182.35,,,,,,,,,,,,,,58497975.11,-58490501.14,1,,,,,,66000000,,,,,,,,,,,,,66000000,,,60000000,,,,,,,2327886.3,,,,,,,,,,,,,,62327886.3,3672113.7,,-7390881.85,35219788.03,,,27828906.18,,
98690,9f621f25f774546fa5966a19f5ca2417,430237,大汉三通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/5/8,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-05-08/1525765705_070712.pdf,,1,158918760.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45095.66,,,,,5204376.56,,164168233.1,196068643.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7951987.06,,,,3489854.26,,,,,14245574.91,,221756059.9,-57587826.82,1,,12018034.34,,,,,,,,,97230687.11,,,,109248721.5,,,,,,2819562.86,,,12000000,,,,,,,,,,,,65006422.9,,79825985.76,29422735.69,1,,,,,,35000000,,,,,,,,,,,,,35000000,,,3000000,,,,,,,645052.11,,,,,,,,,,,,,,3645052.11,31354947.89,,3189856.76,32029931.27,,,35219788.03,,
29845,901c1e65167c5ad9b94a41a68f4070ab,430237,大汉三通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/16,年度报告,2019/2/27,55,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523868108_815914.pdf,,1,1729219673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8319926.83,,1737539600,1587432026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56083206.74,,,,17739072.77,,,,,53606407.47,,1714860713,22678887.36,1,,,,,6673.97,,800,,,,,,,,7473.97,,,,,,23880032.25,,,,,,,,,,,,,,,,,23880032.25,-23872558.28,1,,,,,,82800000,,,,,,,,,,,,,82800000,,,75000000,,,,,,,2870488.72,,,,,,,,,,,,,,77870488.72,4929511.28,,3735840.36,56560650.84,,,60296491.2,,
29846,901c1e65167c5ad9b94a41a68f4070ab,430237,大汉三通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/16,年度报告,2019/2/27,55,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523868108_815914.pdf,,1,1172310808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45095.66,,,,,6508326.23,,1178864230,1096818859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37273023.59,,,,13054908.14,,,,,44437556.98,,1191584347,-12720117.02,1,,12018034.34,,,,,,,,,,,,,12018034.34,,,,,,11941287.75,,,12000000,,,,,,,,,,,,,,23941287.75,-11923253.41,1,,,,,,44000000,,,,,,,,,,,,,44000000,,,3000000,,,,,,,836104.11,,,,,,,,,,,,,,3836104.11,40163895.89,,15520525.46,41040125.38,,,56560650.84,,
103875,901c1e65167c5ad9b94a41a68f4070ab,430237,大汉三通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/16,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523868108_815914.pdf,,1,322416936.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56704369.73,,379121306.1,271014371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8251513.51,,,,6204345.6,,,,,46223570.38,,331693800.5,47427505.59,1,,,,,6673.97,,800,,,,,,,,7473.97,,,,,,5876792.76,,,52621182.35,,,,,,,,,,,,,,58497975.11,-58490501.14,1,,,,,,66000000,,,,,,,,,,,,,66000000,,,60000000,,,,,,,2327886.3,,,,,,,,,,,,,,62327886.3,3672113.7,,-7390881.85,35219788.03,,,27828906.18,,
103876,901c1e65167c5ad9b94a41a68f4070ab,430237,大汉三通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/16,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523868108_815914.pdf,,1,158918760.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45095.66,,,,,5204376.56,,164168233.1,196068643.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7951987.06,,,,3489854.26,,,,,14245574.91,,221756059.9,-57587826.82,1,,12018034.34,,,,,,,,,97230687.11,,,,109248721.5,,,,,,2819562.86,,,12000000,,,,,,,,,,,,65006422.9,,79825985.76,29422735.69,1,,,,,,35000000,,,,,,,,,,,,,35000000,,,3000000,,,,,,,645052.11,,,,,,,,,,,,,,3645052.11,31354947.89,,3189856.76,32029931.27,,,35219788.03,,
25797,9f621f25f774546fa5966a19f5ca2417,430237,大汉三通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/5/8,年度报告,2019/2/27,55,http://www.neeq.com.cn/disclosure/2018/2018-05-08/1525765705_070712.pdf,,1,1729219673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8319926.83,,1737539600,1587432026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56083206.74,,,,17739072.77,,,,,53606407.47,,1714860713,22678887.36,1,,,,,6673.97,,800,,,,,,,,7473.97,,,,,,23880032.25,,,,,,,,,,,,,,,,,23880032.25,-23872558.28,1,,,,,,82800000,,,,,,,,,,,,,82800000,,,75000000,,,,,,,2870488.72,,,,,,,,,,,,,,77870488.72,4929511.28,,3735840.36,56560650.84,,,60296491.2,,
25798,9f621f25f774546fa5966a19f5ca2417,430237,大汉三通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/5/8,年度报告,2019/2/27,55,http://www.neeq.com.cn/disclosure/2018/2018-05-08/1525765705_070712.pdf,,1,1172310808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45095.66,,,,,6508326.23,,1178864230,1096818859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37273023.59,,,,13054908.14,,,,,44437556.98,,1191584347,-12720117.02,1,,12018034.34,,,,,,,,,,,,,12018034.34,,,,,,11941287.75,,,12000000,,,,,,,,,,,,,,23941287.75,-11923253.41,1,,,,,,44000000,,,,,,,,,,,,,44000000,,,3000000,,,,,,,836104.11,,,,,,,,,,,,,,3836104.11,40163895.89,,15520525.46,41040125.38,,,56560650.84,,
28005,96ee11b6413b593bbc3b126091307799,430238,普华科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,59,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524730392_356207.pdf,,1,92060759.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176966.1,,,,,7613748.71,,101851474.6,23463732.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41920052.09,,,,7614299.17,,,,,21318915.91,,94316999.24,7534475.33,1,,1000000,,,79817.97,,,,,,45278117.4,,,,46357935.37,,,,,,1173820.33,,,,,,,,,,,,,,,55000000,,56173820.33,-9815884.96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5636220,,,,,,,,,,,,,,5636220,-5636220,-2.15,-7917631.78,61098120.47,,,53180488.69,,
28006,96ee11b6413b593bbc3b126091307799,430238,普华科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,59,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524730392_356207.pdf,,1,75879376.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560839.45,,,,,7033789.01,,86474005.43,17531746.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38105441.03,,,,7924048.5,,,,,19091682.47,,82652918.22,3821087.21,1,,150000,,,319.53,,1405,,,,16656562.5,,,,16808287.03,,,,,,505887.2,,,5650380,,,,,,,,,,,,5000000,,11156267.2,5652019.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7295000,,,1760000,,,,,,,,,,,7295000,-7295000,2.37,2178109.41,58920011.06,,,61098120.47,,
101623,96ee11b6413b593bbc3b126091307799,430238,普华科技,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/28,60,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524730392_356207.pdf,,1,41256859.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124316.55,,,,,6341249.26,,49722425.45,9771268.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20627515.56,,,,4524100.58,,,,,10681633.55,,45604518.54,4117906.91,1,,1000000,,,79817.97,,,,,,45278117.4,,,,46357935.37,,,,,,822614.06,,,,,,,,,,,,,,,55000000,,55822614.06,-9464678.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5636220,,,,,,,,,,,,,,5636220,-5636220,-2.15,-10982993.93,39316787.35,,,28333793.42,,
101624,96ee11b6413b593bbc3b126091307799,430238,普华科技,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/26,年度报告,2019/2/28,60,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524730392_356207.pdf,,1,38839208.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543574.61,,,,,3573919.03,,45956702.46,9487784.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17707282.88,,,,5329411.04,,,,,9537861.9,,42062340.09,3894362.37,1,,150000,,,2240319.53,,1405,,,,16656562.5,,,,19048287.03,,,,,,249570.09,,,7150380,,,,,,,,,,,,5000000,,12399950.09,6648336.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5535000,,,,,,,,,,,,,,5535000,-5535000,2.37,5007701.68,34309085.67,,,39316787.35,,
32339,86e383a4167355a6a8ca68d92babda74,430239,信诺达,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,46,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524737009_497348.pdf,,1,78024531.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6999814.33,,85024345.66,74949524.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5029010.47,,,,337973.8,,,,,10642724.64,,90959233.06,-5934887.4,1,,,,,,,,,,,,,,,,,,,,,5687.79,,,,,,,,,,,,,,,,,5687.79,-5687.79,1,9999972,,,,,3000000,,,,,,,,,,,,,12999972,,,10000000,,,,,,,218345.83,,,,,,,,,,328000,,,,10546345.83,2453626.17,-14.58,-3486963.6,8644453.44,,,5157489.84,,
32340,86e383a4167355a6a8ca68d92babda74,430239,信诺达,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,46,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524737009_497348.pdf,,1,73185269.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22146.8,,,,,10185684.38,,83393101.02,58567822.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5262950.12,,,,1272799.63,,,,,16441229.04,,81544801.63,1848299.39,1,,,,,,,,,,,,,,,,,,,,,14146000.99,,,,,,,,,,,,,,,,,14146000.99,-14146000.99,1,4754702.98,,,,,12410000,,,,,,,,,,,,,17164702.98,,,10000000,,,,,,,201570.83,,,,,,,,,,48000,,,,10249570.83,6915132.15,15.38,-5382554.07,14027007.51,,,8644453.44,,
69703,f5bf66f0760d56928e8aae5ee5325b8c,430240,随视传媒,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524738629_334339.pdf,,1,44465531.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5834636.48,,50300168.04,21814410.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7964856.27,,,,1664072.66,,,,,9084706.91,,40528045.98,9772122.06,1,,70000000,,,902966.44,,100000,,,,14000000,,,,85002966.44,,,,,,2702004.79,,,30000000,,,,,,,,,,,,73338250.14,,106040254.9,-21037288.49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11265166.43,40548931.86,,,29283765.43,,
